mode,epoch,step,train/loss
train,1,1,1.5993930105849299
train,1,2,1.6054430132686783
train,1,3,1.2577798221817864
train,1,4,1.2969310464410233
train,1,5,1.2990160000156155
train,1,6,1.2576911112558187
train,1,7,1.2499088070161237
train,1,8,1.3751005574550181
train,1,9,1.3612335448569581
train,1,10,1.2761156987272018
train,1,11,1.2241908337570824
train,1,12,1.1589489552585737
train,1,13,1.3441677207292482
train,1,14,1.4140910226213317
train,1,15,1.2609844035495859
train,1,16,1.262665603507551
train,1,17,1.3065188774499361
train,1,18,1.326988863692564
train,1,19,1.2790225231203687
train,1,20,1.2691933028952358
train,1,21,1.2484313449074824
train,1,22,1.1946545662602341
train,1,23,1.3523691537971751
train,1,24,1.3194870996949373
train,1,25,1.27403582406022
train,1,26,1.1533574808815539
train,1,27,1.0599682530827517
train,1,28,1.1226213483886374
train,1,29,1.2780786000129531
train,1,30,1.1077337325951468
train,1,31,1.2042670237094264
train,1,32,1.210097651924245
train,1,33,1.2100546287767115
train,1,34,0.9991779003272483
train,1,35,1.4689166283307724
train,1,36,1.1285631018870952
train,1,37,1.2113451016822467
train,1,38,0.9886622331396726
train,1,39,1.27535353098386
train,1,40,1.1535380631098808
train,1,41,1.233145090883446
train,1,42,1.143471527023693
train,1,43,1.1863745252879163
train,1,44,1.3411990104962621
train,1,45,1.0326937450289226
train,1,46,1.0026817822395406
train,1,47,1.0846696001107152
train,1,48,1.153889606437656
train,1,49,1.1072940799346063
train,1,50,1.5147515328191106
train,1,51,1.1864398150125677
train,1,52,0.9654225292514624
train,1,53,1.2160363282883764
train,1,54,1.0245175590318012
train,1,55,0.9404491863842025
train,1,56,1.2665123654199657
train,1,57,1.4547393654849166
train,1,58,1.2838144877226534
train,1,59,1.0445569895206788
train,1,60,1.1661282771556227
train,1,61,1.1147475671519782
train,1,62,1.1914659548775675
train,1,63,1.1919283153316718
train,1,64,1.064781821589632
train,1,65,1.3134226927256845
train,1,66,1.4172140244983324
train,1,67,1.1964613178029202
train,1,68,1.2875890077355037
train,1,69,1.109373112615286
train,1,70,1.3984046070660932
train,1,71,1.201389613963368
train,1,72,1.1545544635294465
train,1,73,1.0877258528348723
train,1,74,1.113672019387303
train,1,75,1.2258367499344143
train,1,76,1.1450755065960694
train,1,77,1.011375602373882
train,1,78,1.2744253084157524
train,1,79,1.182623119466064
train,1,80,1.132488804866589
train,1,81,1.0417649560375881
train,1,82,0.9052655903237424
train,1,83,1.0972176556219708
train,1,84,1.043120901822639
train,1,85,0.9999233695666673
train,1,86,1.1201785304778857
train,1,87,0.7943930486845663
train,1,88,1.1356739701396665
train,1,89,1.3362366983608445
train,1,90,0.9683338325090307
train,1,91,1.1897474475172207
train,1,92,0.9799167813941879
train,1,93,1.115160364033485
train,1,94,0.9344871802532403
train,1,95,1.3812206047542241
train,1,96,0.9470037162357849
train,1,97,1.1024653469993964
train,1,98,1.1499369073268488
train,1,99,0.9822340415842593
train,1,100,1.5461083772544568
train,1,101,0.9439510318543345
train,1,102,1.1975610985842569
train,1,103,1.0333868105433828
train,1,104,1.0059174628523198
train,1,105,1.1143636374203627
train,1,106,1.1611203047198835
train,1,107,1.114018315709095
train,1,108,1.2617768578066104
train,1,109,1.1455415162141098
train,1,110,1.0813044960215423
train,1,111,1.4251352277599922
train,1,112,1.1668732041159047
train,1,113,1.3496199329731442
train,1,114,1.1990878507543317
train,1,115,0.9596814106631861
train,1,116,0.8616560821116769
train,1,117,0.8994792816332581
train,1,118,1.0320382041265772
train,1,119,0.9908353071589566
train,1,120,1.0865235025829887
train,1,121,1.2960422681779504
train,1,122,1.0719220034413874
train,1,123,1.0060644914469843
train,1,124,1.3367300516305813
train,1,125,1.1907410179380455
train,1,126,1.0933025821155684
train,1,127,1.4034813578143313
train,1,128,1.0573811940124633
train,1,129,0.9532559437733686
train,1,130,1.2847795999468667
train,1,131,1.0467727842724628
train,1,132,1.238391135437241
train,1,133,1.1984595499851431
train,1,134,1.017913629015081
train,1,135,1.13905479579555
train,1,136,1.057824562097765
train,1,137,1.2061743380792913
train,1,138,1.0350197846016451
train,1,139,1.0757814317887187
train,1,140,1.1337011897652478
train,1,141,1.0619486936417109
train,1,142,0.9132864107379058
train,1,143,1.0738900276284862
train,1,144,0.9975592380607884
train,1,145,1.1976435826098704
train,1,146,0.9140187891332634
train,1,147,0.9397442280253072
train,1,148,1.2034939306602535
train,1,149,0.8359478954502209
train,1,150,1.2547099386080316
train,1,151,1.2438341669364177
train,1,152,1.1012952252355581
train,1,153,1.0244442426924865
train,1,154,1.1591339696926712
train,1,155,1.1784323078107115
train,1,156,0.9503676929109437
train,1,157,0.8912516587517999
train,1,158,1.0006945719487366
train,1,159,1.060871531673583
train,1,160,1.0782298613796182
train,1,161,1.0546947034524052
train,1,162,0.9472019220036616
train,1,163,1.041572112231656
train,1,164,1.1186274037654442
train,1,165,0.8611580205603204
train,1,166,1.071327304067377
train,1,167,1.1613633776422225
train,1,168,1.0387389824310524
train,1,169,1.0654986894870682
train,1,170,0.988282471899351
train,1,171,0.8945574171280452
train,1,172,1.0098990766238536
train,1,173,1.2869150854343259
train,1,174,1.0914285857271533
train,1,175,0.9011186621881209
train,1,176,0.8719187807805937
train,1,177,0.9537705778208426
train,1,178,0.916234656427933
train,1,179,1.0131054899635554
train,1,180,1.0733944618791256
train,1,181,1.0860927232139779
train,1,182,0.9590364436380104
train,1,183,1.041568256934886
train,1,184,1.1008027518881534
train,1,185,1.1442703233333407
train,1,186,0.9350887335312359
train,1,187,1.2210723099506395
train,1,188,1.0277538998601075
train,1,189,1.0013063637946011
train,1,190,1.027642280163428
train,1,191,1.131941277434605
train,1,192,1.03577548714691
train,1,193,1.1572498561348439
train,1,194,0.9625291639629368
train,1,195,1.042094881728154
train,1,196,0.9637547285878449
train,1,197,1.141248348877649
train,1,198,0.9822923806180379
train,1,199,1.0205007590310045
train,1,200,0.9848229263462158
train,1,201,0.9920126171660812
train,1,202,1.0854936667811415
train,1,203,1.0106839898747402
train,1,204,0.9970229138275972
train,1,205,0.9933545204153554
train,1,206,0.7445899617095992
train,1,207,1.0593880113806562
train,1,208,0.9180118701515738
train,1,209,1.1683576339535118
train,1,210,1.0552325213624743
train,1,211,1.075516169117614
train,1,212,1.1790954431081486
train,1,213,1.0991379143823692
train,1,214,0.9094948484677485
train,1,215,0.9803667657932258
train,1,216,1.2848703398500545
train,1,217,0.8767303026032153
train,1,218,0.9391272025134256
train,1,219,0.9077982804143103
train,1,220,0.7685843611596237
train,1,221,0.8304385337006814
train,1,222,1.0284959579859925
train,1,223,0.8919897869838576
train,1,224,0.8608612890886147
train,1,225,1.2243461124151223
train,1,226,0.9140933690671295
train,1,227,0.729247481757783
train,1,228,1.2856927513093006
train,1,229,1.0535479527734781
train,1,230,0.7731666044699372
train,1,231,0.8465982084687703
train,1,232,0.9236583422173
train,1,233,1.1543701802618735
train,1,234,0.8711556039864238
train,1,235,0.9882636749191034
train,1,236,0.7818511203058052
train,1,237,0.9492700109313223
train,1,238,0.8463340133699252
train,1,239,0.9405512614648766
train,1,240,0.8979881985233034
train,1,241,1.1713970836590089
train,1,242,0.8976912124949624
train,1,243,1.0202301991825455
train,1,244,0.9768771958230299
train,1,245,0.900962557609268
train,1,246,0.8748987092264108
train,1,247,1.1087640562565182
train,1,248,0.8140990243558767
train,1,249,0.6722849379434066
train,1,250,0.9034419594490274
train,1,251,0.9801768457680144
train,1,252,0.8579552609139935
train,1,253,0.987482577371947
train,1,254,1.0886652828917378
train,1,255,0.8221251290241632
train,1,256,0.7738609197537168
train,1,257,1.0225324822317945
train,1,258,0.8497914906832613
train,1,259,1.0377107133327612
train,1,260,1.0643421967852842
train,1,261,0.967956256965155
train,1,262,1.1350289093013988
train,1,263,0.8906187144854153
train,1,264,0.9400916983237477
train,1,265,0.8088929020264005
train,1,266,1.0732801871771822
train,1,267,0.9047414474784754
train,1,268,0.8526603082288304
train,1,269,0.8112617185801329
train,1,270,1.278215881693547
train,1,271,0.8565801252881237
train,1,272,0.7847379625734323
train,1,273,0.9802897129736797
train,1,274,0.9688338575410779
train,1,275,0.9015401229984202
train,1,276,1.104764651128633
train,1,277,1.0392998727810556
train,1,278,1.1105369420972069
train,1,279,1.0041105890989108
train,1,280,0.9428483872628711
train,1,281,0.9077882816005552
train,1,282,0.9294799713507121
train,1,283,1.0064128352013255
train,1,284,0.9361074780122802
train,1,285,1.0349291111961931
train,1,286,0.9682329715230746
train,1,287,0.9834474126182635
train,1,288,0.9790903145952713
train,1,289,0.9489604557296248
train,1,290,0.8489384708877739
train,1,291,1.0352847166170167
train,1,292,0.7897252853097246
train,1,293,1.0295119015229135
train,1,294,0.9936604947432192
train,1,295,0.9914940612992378
train,1,296,1.0048810456618056
train,1,297,1.0342078993270756
train,1,298,0.9485752591123962
train,1,299,0.8665256412393091
train,1,300,0.9696000831937673
train,1,301,0.8299632292203828
train,1,302,0.938411430416983
train,1,303,0.9314642231611887
train,1,304,0.9174033045231015
train,1,305,0.8465583789596629
train,1,306,0.9528087354258221
train,1,307,0.9089658803743214
train,1,308,0.7521212687725619
train,1,309,0.8542785500992136
train,1,310,1.069413345012793
train,1,311,0.8791984961617494
train,1,312,0.9973929465220285
train,1,313,1.021283227473491
train,1,314,0.9703137297487398
train,1,315,0.9658138679007265
train,1,316,0.8982265382283905
train,1,317,1.0289750859745386
train,1,318,1.0471374573569407
train,1,319,0.9308187295520344
train,1,320,0.9643425861179122
train,1,321,0.9101752447082014
train,1,322,1.0736338640752903
train,1,323,0.8201271827750489
train,1,324,1.0902247265237646
train,1,325,0.869015631652271
train,1,326,0.8399312672465217
train,1,327,0.7595657262909574
train,1,328,0.9189549273738556
train,1,329,1.1112943834278226
train,1,330,1.0414674265962869
train,1,331,0.586011353478093
train,1,332,0.9067950288155332
train,1,333,1.0519262906553617
train,1,334,0.8226690908462952
train,1,335,0.9943908222581621
train,1,336,0.634947240819839
train,1,337,0.9064806099834748
train,1,338,0.8540326115306034
train,1,339,1.0919150783590432
train,1,340,0.9327394982864874
train,1,341,0.832578185903628
train,1,342,0.9419951733722758
train,1,343,0.9468734746200906
train,1,344,0.8588300156984134
train,1,345,0.8990949458857597
train,1,346,1.152307348543593
train,1,347,0.943661595666967
train,1,348,0.8514952487230348
train,1,349,1.0246813066626688
train,1,350,0.8655770089207617
train,1,351,0.9243587285127682
train,1,352,1.1081277281276765
train,1,353,1.040684086891025
train,1,354,0.9595109312455348
train,1,355,0.9751538338817294
train,1,356,0.9345895364803438
train,1,357,1.0551411278254115
train,1,358,1.0538130576574065
train,1,359,0.7726158096234144
train,1,360,0.7091058873605969
train,1,361,1.0856585746567577
train,1,362,0.9176128861111307
train,1,363,0.8019241069317847
train,1,364,0.9310366893488362
train,1,365,0.8349114050011663
train,1,366,0.7888367624539327
train,1,367,0.8931680800533568
train,1,368,0.6972854681756387
train,1,369,0.943907343409021
train,1,370,0.7954940090477891
train,1,371,0.7341692287422439
train,1,372,0.8213773955955714
train,1,373,1.1023435045057495
train,1,374,0.9344666927283733
train,1,375,0.8156632073415825
train,1,376,0.9147846159368105
train,1,377,0.8881287477322041
train,1,378,0.9675518488019048
train,1,379,0.7951091442094622
train,1,380,0.8860397169332728
train,1,381,0.8978891002818554
train,1,382,0.8843792071816043
train,1,383,0.8255153174072204
train,1,384,0.7171786608336341
train,1,385,0.8800607460360215
train,1,386,1.173753442952195
train,1,387,0.8922058259496681
train,1,388,0.9399354971906114
train,1,389,0.8571803755185543
train,1,390,0.9436755910275707
train,1,391,0.8122104107078875
train,1,392,0.8757925268281761
train,1,393,0.9654577906392806
train,1,394,0.8822622367606956
train,1,395,1.2005909485367252
train,1,396,0.9098701332956143
train,1,397,1.0804821416373926
train,1,398,1.1574135760729396
train,1,399,0.7141263147646171
train,1,400,0.8573022779274151
train,1,401,0.7041382319900114
train,1,402,0.7921716368314153
train,1,403,1.115033226083175
train,1,404,0.907393150963901
train,1,405,0.9381965440435255
train,1,406,0.7425314529638398
train,1,407,0.9414364079859688
train,1,408,0.9356592194854711
train,1,409,0.8274953846290922
train,1,410,0.6615987796383191
train,1,411,0.9748046368666005
train,1,412,0.9939171979230956
train,1,413,0.9686597006074598
train,1,414,0.7481287450238101
train,1,415,1.0060796873047777
train,1,416,0.9460362612083995
train,1,417,0.8355115831086333
train,1,418,0.7661051013413878
train,1,419,0.9459540482265534
train,1,420,1.0004540081251492
train,1,421,0.7942043038802198
train,1,422,0.8412272928909394
train,1,423,0.8307131727531939
train,1,424,0.8329734234776596
train,1,425,0.991139886610258
train,1,426,0.8408958825200741
train,1,427,1.0022370186359462
train,1,428,0.9059437809046591
train,1,429,0.781324533538834
train,1,430,0.8260377484361434
train,1,431,0.830867595322172
train,1,432,1.1385576999673594
train,1,433,0.779944451656895
train,1,434,0.6137630199249977
train,1,435,0.7479916327248204
train,1,436,0.789255916668523
train,1,437,0.8337324877708046
train,1,438,0.8738792375146162
train,1,439,0.8199443922477614
train,1,440,0.67223079693899
train,1,441,1.1845990441783674
train,1,442,0.7898780990049865
train,1,443,0.8264226152337976
train,1,444,0.810876296568478
train,1,445,1.0133044398902735
train,1,446,0.8832640425319556
train,1,447,0.9727431086931115
train,1,448,0.8458345860585536
train,1,449,1.0282499795501774
train,1,450,0.9088139945894487
train,1,451,0.6884933687444366
train,1,452,0.9269803501223653
train,1,453,0.868730076553299
train,1,454,0.824564719033439
train,1,455,0.9135251152135913
train,1,456,0.7640102848245234
train,1,457,0.9098884229665325
train,1,458,1.1344443471223293
train,1,459,0.7543537645231744
train,1,460,0.9434091796673246
train,1,461,0.6465205177787275
train,1,462,0.7690276411339013
train,1,463,0.7324314412965718
train,1,464,0.8548821432906146
train,1,465,0.8322604334862462
train,1,466,0.7790575577060227
train,1,467,0.9766431014889456
train,1,468,0.9394856291958504
train,1,469,0.9224942100314043
train,1,470,0.6836245395169263
train,1,471,0.7246031162040653
train,1,472,0.6247455823175239
train,1,473,0.8882107877996536
train,1,474,0.9882368754868261
train,1,475,0.5561810596838043
train,1,476,0.7259005887808552
train,1,477,0.5811502792300779
train,1,478,0.9887357799300047
train,1,479,1.0474154460043898
train,1,480,0.9678603272640258
train,2,1,0.784651460779312
train,2,2,0.6608653231585291
train,2,3,0.8191541961210294
train,2,4,0.9366792828293938
train,2,5,0.683616641947388
train,2,6,0.7420846722843074
train,2,7,1.11823503116638
train,2,8,0.7710380316714138
train,2,9,0.9321857587424465
train,2,10,0.8417654321587544
train,2,11,0.6806513346451254
train,2,12,0.8336405083350249
train,2,13,0.8510560076808711
train,2,14,0.8000310294013926
train,2,15,0.5917048404950594
train,2,16,0.8557729736718702
train,2,17,0.8426945717854852
train,2,18,0.6657674804546536
train,2,19,1.0462738135462328
train,2,20,0.6831971238615646
train,2,21,1.1207090929492476
train,2,22,0.8319078741434762
train,2,23,0.9246585594317526
train,2,24,0.8269209963503343
train,2,25,0.9057926753562291
train,2,26,1.0038084788179695
train,2,27,0.9069691139460268
train,2,28,0.7070556814831688
