mode,epoch,step,train/loss
train,2,164,0.35273045556083255
train,2,165,0.35669289949079425
train,3,1,0.3282744059707209
train,3,2,0.3439420954291106
train,3,3,0.30163068895051826
train,3,4,0.37955081410682434
train,3,5,0.3373401926107766
train,3,6,0.28505799964444384
train,3,7,0.3128829426193881
train,3,8,0.3476730986833809
train,3,9,0.34656241202761373
train,3,10,0.27037765977550376
train,3,11,0.34849652490178695
train,3,12,0.3161199943781788
train,3,13,0.47802414246236474
train,3,14,0.37773846642389236
train,3,15,0.22667627949513042
train,3,16,0.32995973844506765
train,3,17,0.31008088132116773
train,3,18,0.29268179719865645
train,3,19,0.302121273493797
train,3,20,0.3265421162151571
train,3,21,0.383231278116812
train,3,22,0.3548002926097076
train,3,23,0.34939360622210186
train,3,24,0.2678548533420272
train,3,25,0.3381883868224682
train,3,26,0.30553038996600085
train,3,27,0.29464956501626344
train,3,28,0.27829266184280366
train,3,29,0.41836609112853257
train,3,30,0.3634912578490793
train,3,31,0.37109156946267086
train,3,32,0.3456802590861622
train,3,33,0.3220931679247387
train,3,34,0.30057530453389086
train,3,35,0.29519764760863393
train,3,36,0.37472911791839514
train,3,37,0.3474228915324926
train,3,38,0.3818083393115165
train,3,39,0.3563067600489247
train,3,40,0.24945925870920446
train,3,41,0.27724515442175757
train,3,42,0.2504470859594407
train,3,43,0.2680458982377054
train,3,44,0.280408094308052
train,3,45,0.393370301312009
train,3,46,0.36864099411623574
train,3,47,0.37591097422588965
train,3,48,0.40519911504705564
train,3,49,0.38288466488834527
train,3,50,0.3317212285911218
train,3,51,0.483730789202679
train,3,52,0.35975150400625094
train,3,53,0.316003334037047
train,3,54,0.3378549068889585
train,3,55,0.38556654659400375
train,3,56,0.31451187637268724
train,3,57,0.31024360166841913
train,3,58,0.32726907359104185
train,3,59,0.34234906676579435
train,3,60,0.3554597618614677
train,3,61,0.37549831821696456
train,3,62,0.345425386568882
train,3,63,0.3480668428586877
train,3,64,0.2522493476744069
train,3,65,0.39307485953424914
train,3,66,0.3604729448378591
train,3,67,0.3296087623813351
train,3,68,0.3097166914191978
train,3,69,0.333289521089465
train,3,70,0.2908726117541901
train,3,71,0.41561625739088426
train,3,72,0.3880214590347393
train,3,73,0.2680325380822479
train,3,74,0.40738169360562987
train,3,75,0.3079128503355191
train,3,76,0.4022748814576307
train,3,77,0.3772157476624721
train,3,78,0.3066762646862119
train,3,79,0.2649498286548435
train,3,80,0.3941867274852092
train,3,81,0.3460609100184033
train,3,82,0.3705351122644459
train,3,83,0.3649688905873458
train,3,84,0.4179199798080073
train,3,85,0.41704097619096525
train,3,86,0.26721384400684084
train,3,87,0.3993276149181375
train,3,88,0.35146987244939076
train,3,89,0.3843608143782705
train,3,90,0.4040666862317801
train,3,91,0.42273484252319066
train,3,92,0.33084656540180557
train,3,93,0.3247021563270887
train,3,94,0.3015688786830709
train,3,95,0.30487107880291586
train,3,96,0.3552577881129569
train,3,97,0.4149255965600311
train,3,98,0.3209542655871921
train,3,99,0.41918649826910115
train,3,100,0.27732470639274504
train,3,101,0.28073366184485316
train,3,102,0.3995430404587952
train,3,103,0.390896957492587
train,3,104,0.33124737318268227
train,3,105,0.34457977761089903
train,3,106,0.2620867791014531
train,3,107,0.34806510243904487
train,3,108,0.31053086536811614
train,3,109,0.2514977505973419
train,3,110,0.49079038641009165
train,3,111,0.3883849534446601
train,3,112,0.28006805080710107
train,3,113,0.2744631685283738
train,3,114,0.31395493737808267
train,3,115,0.3156035585572601
train,3,116,0.3128061854517178
train,3,117,0.38561867541824374
train,3,118,0.2732977196292437
train,3,119,0.23308491195447417
train,3,120,0.2723705483481552
train,3,121,0.3819066088098715
train,3,122,0.32873394359835545
train,3,123,0.3505902964786186
train,3,124,0.3489701846701129
train,3,125,0.2821340202404403
train,3,126,0.35787375915914377
train,3,127,0.3283700491070227
train,3,128,0.2777812808402203
train,3,129,0.2976599633074488
train,3,130,0.2734052495236977
train,3,131,0.30058535027422795
train,3,132,0.3477538016597321
train,3,133,0.39085294916256563
train,3,134,0.2868393285599288
train,3,135,0.284539714079011
train,3,136,0.3605197645520701
train,3,137,0.35185859827741806
train,3,138,0.20801638242659654
train,3,139,0.39152886950837973
train,3,140,0.4166029468745738
train,3,141,0.3075192273034979
train,3,142,0.3197711256652261
train,3,143,0.360112101051956
train,3,144,0.27603174802973296
train,3,145,0.34760639274946614
train,3,146,0.33606679284749114
train,3,147,0.2823246790435079
train,3,148,0.2666984392789144
train,3,149,0.2996838851261967
train,3,150,0.3054739307297237
train,3,151,0.33659123630714544
train,3,152,0.40925559345032747
train,3,153,0.3726666287057367
train,3,154,0.3840738606725058
train,3,155,0.36708298443664583
train,3,156,0.23052926996708495
train,3,157,0.31814498208071396
train,3,158,0.300767685814901
train,3,159,0.25032330829513294
train,3,160,0.5081739692016115
train,3,161,0.33296009336202437
train,3,162,0.31211056911850305
train,3,163,0.2255674105199192
train,3,164,0.31960742693720945
train,3,165,0.30166808373993736
train,4,1,0.2637987999253806
train,4,2,0.35164298517040904
train,4,3,0.3219652208721334
train,4,4,0.3139563756632293
train,4,5,0.30900916288368263
train,4,6,0.25373712353934685
train,4,7,0.3354125866591765
train,4,8,0.27648477775148605
train,4,9,0.31661391137198835
train,4,10,0.3717168369078223
train,4,11,0.3075506101249258
train,4,12,0.32428315807545094
train,4,13,0.33152154089355296
train,4,14,0.3851918910671045
train,4,15,0.2777593070690868
train,4,16,0.3165209983292898
train,4,17,0.32907542920684796
train,4,18,0.416154050079925
train,4,19,0.3747313533930572
train,4,20,0.29143249415876227
train,4,21,0.32928585459280085
train,4,22,0.25676316943442834
train,4,23,0.2826904877166603
train,4,24,0.3537098734189681
train,4,25,0.3128185174207613
train,4,26,0.359239689472731
train,4,27,0.31898691861105694
train,4,28,0.3117951559131727
train,4,29,0.38251182477788886
train,4,30,0.39884018186347153
train,4,31,0.3078111583257609
train,4,32,0.47639173673330504
train,4,33,0.2912388117244178
train,4,34,0.32353945449145977
train,4,35,0.26144530657078735
train,4,36,0.34258155325934203
train,4,37,0.34091739175486335
train,4,38,0.36498753054885497
train,4,39,0.30931020380062746
train,4,40,0.30558911150598883
train,4,41,0.26861559307447713
train,4,42,0.35660887305805566
train,4,43,0.3350394731123394
train,4,44,0.30958093274094256
train,4,45,0.354285115973786
train,4,46,0.25620989000892036
train,4,47,0.27136896219698325
train,4,48,0.2556287090489286
train,4,49,0.3040816548116938
train,4,50,0.2991027977215341
train,4,51,0.2574917971025116
train,4,52,0.4307564095648966
train,4,53,0.23173198634953032
train,4,54,0.25631208055817023
train,4,55,0.340335381402157
train,4,56,0.32404898799521664
train,4,57,0.26263769703854045
train,4,58,0.33616236621625073
train,4,59,0.28171146730862323
train,4,60,0.31002298672601447
train,4,61,0.3158259593210605
train,4,62,0.35348512100627605
train,4,63,0.3394849217114745
train,4,64,0.3212956584657939
train,4,65,0.3752338256413537
train,4,66,0.39866332515595637
train,4,67,0.3731364574115698
train,4,68,0.34152877265460657
train,4,69,0.3230394054196973
train,4,70,0.2745734645692085
train,4,71,0.2546380088789788
train,4,72,0.28458376926425727
train,4,73,0.33021963314657465
train,4,74,0.5255819092752076
train,4,75,0.28761347113895186
train,4,76,0.3395307057569839
train,4,77,0.38297680321330535
train,4,78,0.36814518493326776
train,4,79,0.26255792817895907
train,4,80,0.31121621812392586
train,4,81,0.4867298193741045
train,4,82,0.4585797609085081
train,4,83,0.2894781049797496
train,4,84,0.39885693937403655
train,4,85,0.3357327395174208
train,4,86,0.27712538737690307
train,4,87,0.3648508025117333
train,4,88,0.27963430481561624
train,4,89,0.2821612128665101
train,4,90,0.45204727885784035
train,4,91,0.45521012155817236
train,4,92,0.36297639289828865
train,4,93,0.34078042846328793
train,4,94,0.27116456162655156
train,4,95,0.30382170562810196
train,4,96,0.23999113050927484
train,4,97,0.2772476131151436
train,4,98,0.3274655620819663
train,4,99,0.442915107280658
train,4,100,0.3002712511432103
train,4,101,0.25846595603738776
train,4,102,0.20887031183813415
train,4,103,0.2680400816542612
train,4,104,0.27528968058690306
train,4,105,0.23128980714159833
train,4,106,0.3667920967567489
train,4,107,0.23883947898739838
train,4,108,0.2733661063757354
train,4,109,0.4283527600491006
train,4,110,0.2924393106430456
train,4,111,0.35114675050344635
train,4,112,0.2711426171324267
train,4,113,0.3377917996227818
train,4,114,0.4988216256216699
train,4,115,0.3340512776288449
train,4,116,0.21586266785265806
train,4,117,0.2497782296438354
train,4,118,0.24111367134740225
train,4,119,0.46718208238486714
train,4,120,0.3724154978472356
train,4,121,0.2786218276531238
train,4,122,0.3003383354785208
train,4,123,0.2813369483593487
train,4,124,0.2448149338053005
train,4,125,0.2750282470605519
train,4,126,0.31797532748665014
train,4,127,0.28396591953702693
train,4,128,0.3387354013335732
train,4,129,0.37388233167682206
train,4,130,0.31661848075894083
train,4,131,0.2799624559414515
train,4,132,0.2878409437364763
train,4,133,0.32272813755700375
train,4,134,0.41557540197188136
train,4,135,0.2969028568899577
train,4,136,0.3048947245154753
train,4,137,0.29819579337479224
train,4,138,0.25149938205638883
train,4,139,0.33824379236099084
train,4,140,0.26061139612197803
train,4,141,0.42101440527027456
train,4,142,0.3251060283176922
train,4,143,0.33436103494957536
train,4,144,0.37547077213224966
train,4,145,0.24906555621750193
train,4,146,0.4478361714260267
train,4,147,0.24788495394260546
train,4,148,0.3482415364810074
train,4,149,0.3790232750463905
train,4,150,0.31924946075516597
train,4,151,0.3558405744258783
train,4,152,0.2431953048078111
train,4,153,0.3873319542251096
train,4,154,0.4197781995487052
train,4,155,0.25481075688540955
train,4,156,0.34404746569061484
train,4,157,0.3447010170911222
train,4,158,0.2593165172301478
train,4,159,0.28199746296459766
train,4,160,0.2893089195274938
train,4,161,0.3288647704189429
train,4,162,0.40581871026861566
train,4,163,0.2563236325455577
train,4,164,0.33572631995339575
train,4,165,0.23833433609731486
train,5,1,0.2557246078319273
train,5,2,0.3247041110740203
train,5,3,0.23025987700044218
train,5,4,0.33373987022204615
train,5,5,0.25141098996651434
train,5,6,0.3588913782995954
train,5,7,0.38960691233573763
train,5,8,0.2596332654079222
train,5,9,0.31883748516893146
train,5,10,0.3110027362501633
train,5,11,0.32732588005895275
train,5,12,0.3884620263194831
train,5,13,0.28120880082288824
train,5,14,0.29660320174218074
train,5,15,0.3108724126529495
train,5,16,0.3532910924728972
train,5,17,0.23436353477553346
train,5,18,0.28363552051867263
train,5,19,0.38995313132869647
train,5,20,0.29815232895749977
train,5,21,0.28097335335053814
train,5,22,0.37334040093899146
train,5,23,0.28310280010131406
train,5,24,0.3855125939903147
train,5,25,0.2565961574255017
train,5,26,0.30714700516040827
train,5,27,0.23090844365725494
train,5,28,0.39323957079745553
train,5,29,0.29141209073901997
train,5,30,0.26650062153549847
train,5,31,0.22603554837845546
train,5,32,0.31946145877051574
train,5,33,0.446100907685154
train,5,34,0.3273192251817876
train,5,35,0.23904456964470594
train,5,36,0.32222866110371756
train,5,37,0.3421239682587005
train,5,38,0.3178084596565481
train,5,39,0.30309468783952676
train,5,40,0.3768299674116193
train,5,41,0.264023555211937
train,5,42,0.32892133518084976
train,5,43,0.3459150261838747
train,5,44,0.38202502707817765
train,5,45,0.2791542506660143
train,5,46,0.27544327493391785
train,5,47,0.31084122163588784
train,5,48,0.2580737644012778
train,5,49,0.35603034508811954
train,5,50,0.31493342583974426
train,5,51,0.2696705553333421
train,5,52,0.41367820531875366
train,5,53,0.3975359459714656
train,5,54,0.34437379066293955
train,5,55,0.3438684554711691
train,5,56,0.3106438941956319
train,5,57,0.30673537202670736
train,5,58,0.28071068221006873
train,5,59,0.32065547495556596
train,5,60,0.28166562229512226
train,5,61,0.3358091761678127
train,5,62,0.34181463093063347
train,5,63,0.23469154267005424
train,5,64,0.3467808973566263
train,5,65,0.21644467750519422
train,5,66,0.302599164849511
train,5,67,0.2986130027231725
train,5,68,0.24836787581096265
train,5,69,0.3383623081243944
train,5,70,0.26651198878490084
train,5,71,0.2139440162980207
train,5,72,0.2876769610232679
train,5,73,0.3200854866046358
train,5,74,0.29586559576007815
train,5,75,0.31936429964898005
train,5,76,0.2981247282562074
train,5,77,0.34140813618813776
train,5,78,0.3280183826407268
train,5,79,0.34024073829639945
train,5,80,0.28865371745210067
train,5,81,0.3891506413119503
train,5,82,0.35564387378271745
train,5,83,0.2706120332716468
train,5,84,0.2596677350043328
train,5,85,0.3681348072764985
train,5,86,0.3977450192330598
train,5,87,0.33984427662085204
train,5,88,0.3439299116144091
train,5,89,0.3710207872168281
train,5,90,0.291400460005688
train,5,91,0.2791872757246602
train,5,92,0.3298704855400181
train,5,93,0.2640133929441186
train,5,94,0.28592079963009487
train,5,95,0.33663175019813063
train,5,96,0.3224299161895122
train,5,97,0.26953663015878815
train,5,98,0.4284187014015932
train,5,99,0.4032375137215904
train,5,100,0.31074517072779884
train,5,101,0.282604733901386
train,5,102,0.2487369787483226
train,5,103,0.3085532388349392
train,5,104,0.32924428024694846
train,5,105,0.27968880372520616
train,5,106,0.27206658207260487
train,5,107,0.32917170955616015
train,5,108,0.2750100347262774
train,5,109,0.3401956085463117
train,5,110,0.29573883801531514
train,5,111,0.39143656659778114
train,5,112,0.23346160331915802
train,5,113,0.38175340272219055
train,5,114,0.24617390787424198
train,5,115,0.26418461772850094
train,5,116,0.24421875012718486
train,5,117,0.4284028748496985
train,5,118,0.2686656256973624
train,5,119,0.31661658605463794
train,5,120,0.41520467263793687
train,5,121,0.2834753370291013
train,5,122,0.3282710547830472
train,5,123,0.2382409785921426
train,5,124,0.34512850939331885
train,5,125,0.3405543157856438
train,5,126,0.4453897827645479
train,5,127,0.21776269212357818
train,5,128,0.44624750701871563
train,5,129,0.2865476906666854
train,5,130,0.3530848686782987
train,5,131,0.2368818436620212
train,5,132,0.2595326650098465
train,5,133,0.2578563023366035
train,5,134,0.29174797775352446
train,5,135,0.24025111555549583
train,5,136,0.2723861451177607
train,5,137,0.2712099830282231
train,5,138,0.30837106999925123
train,5,139,0.43615712707295806
train,5,140,0.4030394707494882
train,5,141,0.33417927434943023
train,5,142,0.3879272440156192
train,5,143,0.327224260166131
train,5,144,0.34316439006215516
train,5,145,0.3356940989718231
train,5,146,0.3970877318525785
train,5,147,0.28993100520881204
train,5,148,0.27837765538667153
train,5,149,0.3797193907021611
train,5,150,0.4054114794494567
train,5,151,0.37284395187822694
train,5,152,0.2898515352484907
train,5,153,0.38201531541318534
train,5,154,0.3775414121426835
train,5,155,0.37444103868285494
train,5,156,0.378458226554608
train,5,157,0.2787742490485729
train,5,158,0.3970489789506195
train,5,159,0.33519340286349675
train,5,160,0.29213976464427166
train,5,161,0.33316654066096485
train,5,162,0.3031819369670775
train,5,163,0.36246958425195597
train,5,164,0.29465239014634365
train,5,165,0.3513874228545447
train,6,1,0.3376676057810024
train,6,2,0.284720535700698
train,6,3,0.3990559678197533
train,6,4,0.412962079343018
train,6,5,0.30925844256375795
train,6,6,0.3737879592080998
train,6,7,0.288613220762405
train,6,8,0.21897235083781733
train,6,9,0.3136625239733559
train,6,10,0.28273484108885955
train,6,11,0.2632098723599338
train,6,12,0.2796713554557892
train,6,13,0.30376315231214757
train,6,14,0.3347967853571344
train,6,15,0.26938380117103133
train,6,16,0.2784179070636335
train,6,17,0.3729661466910785
train,6,18,0.250803403867421
train,6,19,0.29489504723906146
train,6,20,0.20641843531379964
train,6,21,0.21848603367754704
train,6,22,0.245296838433335
train,6,23,0.25083989179477356
train,6,24,0.4019046973477466
train,6,25,0.3379959837447247
train,6,26,0.3139183947797546
train,6,27,0.2899967108618347
train,6,28,0.29123309939739894
train,6,29,0.27818524004125467
train,6,30,0.28451008963484836
train,6,31,0.3309643338727438
train,6,32,0.4035257087915039
train,6,33,0.24037736010059452
train,6,34,0.365417433926598
train,6,35,0.3665738841570178
train,6,36,0.25726834558499134
train,6,37,0.32583963405134825
train,6,38,0.29918550359489327
train,6,39,0.25317739616203294
train,6,40,0.241747689621289
train,6,41,0.3524680286189026
train,6,42,0.33429964233438175
train,6,43,0.2989141785367218
train,6,44,0.3976750573297356
train,6,45,0.2698425124582073
train,6,46,0.2848376914751626
train,6,47,0.29044698036488203
train,6,48,0.3475443932957405
train,6,49,0.28589735921851966
train,6,50,0.34662618950833435
train,6,51,0.2548873908204805
train,6,52,0.2899324142322241
train,6,53,0.31134624762369556
train,6,54,0.29819924120192765
train,6,55,0.3236062006821483
train,6,56,0.3528766378875403
train,6,57,0.24272804128052677
train,6,58,0.3404294173851942
train,6,59,0.3736399620982455
train,6,60,0.22637298815240703
train,6,61,0.34504603935528244
train,6,62,0.3536770192131181
train,6,63,0.2637438849044311
train,6,64,0.21783646104808768
train,6,65,0.30356239262553375
train,6,66,0.33871044576045334
train,6,67,0.40772538780693324
train,6,68,0.3175316901993951
train,6,69,0.25915996578133893
train,6,70,0.31172356619050257
train,6,71,0.2512608173929088
train,6,72,0.29620526607132763
train,6,73,0.3533336096202744
train,6,74,0.2715302859220875
train,6,75,0.3120959974881826
train,6,76,0.32876065004863436
train,6,77,0.29129100136469943
train,6,78,0.4599682158929419
train,6,79,0.3372773975826344
train,6,80,0.27165336672002316
train,6,81,0.4025294244650547
train,6,82,0.30994389699806757
train,6,83,0.29975479244548664
train,6,84,0.3656664238080769
train,6,85,0.31249415752995774
train,6,86,0.28662141890428283
train,6,87,0.3137803601567036
train,6,88,0.24254779330707477
train,6,89,0.3642069985002583
train,6,90,0.42657948950046853
train,6,91,0.3181281080570644
train,6,92,0.29774502706718636
train,6,93,0.3774417451607126
train,6,94,0.3567333619819481
train,6,95,0.48503878137481615
train,6,96,0.3716625985607174
train,6,97,0.20005669802499634
train,6,98,0.2544836871319576
train,6,99,0.32863122257200394
train,6,100,0.21753525607148164
train,6,101,0.36577541821937753
train,6,102,0.35277173626220026
train,6,103,0.4008246228074429
train,6,104,0.2899409746389203
train,6,105,0.2850649430307674
train,6,106,0.20185039679832076
train,6,107,0.24946311809675914
train,6,108,0.3728197575062071
train,6,109,0.2912978332454342
